transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	genome_count
ENST00000795865.1	ENSG00000258815.2	LINC02820-210	LINC02820	11	11
ENST00000795878.1	ENSG00000258815.2	LINC02820-223	LINC02820	11	11
ENST00000795877.1	ENSG00000258815.2	LINC02820-222	LINC02820	11	11
ENST00000795879.1	ENSG00000258815.2	LINC02820-224	LINC02820	11	11
ENST00000798948.1	ENSG00000304027.1	ENST00000798948	ENSG00000304027	11	11
ENST00000547033.1	ENSG00000258178.1	ENST00000547033	ENSG00000258178	11	11
ENST00000550014.1	ENSG00000258185.2	ENST00000550014	ENSG00000258185	11	11
ENST00000691981.1	ENSG00000289369.1	ENST00000691981	ENSG00000289369	11	11
ENST00000624306.1	ENSG00000280049.1	ENST00000624306	ENSG00000280049	11	11
ENST00000637643.1	ENSG00000283163.1	ENST00000637643	ENSG00000283163	11	11
ENST00000837338.1	ENSG00000308926.1	ENST00000837338	ENSG00000308926	11	11
ENST00000841431.1	ENSG00000293096.2	ENST00000841431	ENSG00000293096	11	11
ENST00000841763.1	ENSG00000257912.2	LINC02258-202	LINC02258	11	11
ENST00000599191.1	ENSG00000293096.2	ENST00000599191	ENSG00000293096	11	11
ENST00000551280.1	ENSG00000257912.2	LINC02258-201	LINC02258	11	11
ENST00000796782.1	ENSG00000257940.2	ENST00000796782	ENSG00000257940	11	11
ENST00000548691.1	ENSG00000257940.2	ENST00000548691	ENSG00000257940	11	11
ENST00000764193.1	ENSG00000299515.1	ENST00000764193	ENSG00000299515	11	11
ENST00000812606.1	ENSG00000305722.1	ENST00000812606	ENSG00000305722	11	11
ENST00000702769.2	ENSG00000289384.3	ENST00000702769	ENSG00000289384	11	11
ENST00000774563.1	ENSG00000289384.3	ENST00000774563	ENSG00000289384	11	11
ENST00000774562.1	ENSG00000289384.3	ENST00000774562	ENSG00000289384	11	11
ENST00000686516.2	ENSG00000289384.3	ENST00000686516	ENSG00000289384	11	11
ENST00000774565.1	ENSG00000289384.3	ENST00000774565	ENSG00000289384	11	11
ENST00000741490.1	ENSG00000296741.1	ENST00000741490	ENSG00000296741	11	11
ENST00000625763.1	ENSG00000281333.3	ENST00000625763	ENSG00000281333	11	11
ENST00000670029.2	ENSG00000281333.3	ENST00000670029	ENSG00000281333	11	11
ENST00000716318.1	ENSG00000281333.3	ENST00000716318	ENSG00000281333	11	11
ENST00000716319.1	ENSG00000281333.3	ENST00000716319	ENSG00000281333	11	11
ENST00000716320.1	ENSG00000281333.3	ENST00000716320	ENSG00000281333	11	11
ENST00000798227.1	ENSG00000281333.3	ENST00000798227	ENSG00000281333	11	11
ENST00000816456.1	ENSG00000289174.2	ENST00000816456	ENSG00000289174	11	11
ENST00000816446.1	ENSG00000289174.2	ENST00000816446	ENSG00000289174	11	11
ENST00000816448.1	ENSG00000289174.2	ENST00000816448	ENSG00000289174	11	11
ENST00000816452.1	ENSG00000289174.2	ENST00000816452	ENSG00000289174	11	11
ENST00000816454.1	ENSG00000289174.2	ENST00000816454	ENSG00000289174	11	11
ENST00000816447.1	ENSG00000289174.2	ENST00000816447	ENSG00000289174	11	11
ENST00000816455.1	ENSG00000289174.2	ENST00000816455	ENSG00000289174	11	11
ENST00000816453.1	ENSG00000289174.2	ENST00000816453	ENSG00000289174	11	11
ENST00000846845.1	ENSG00000310064.1	ENST00000846845	ENSG00000310064	11	11
ENST00000846844.1	ENSG00000310064.1	ENST00000846844	ENSG00000310064	11	11
ENST00000846840.1	ENSG00000310064.1	ENST00000846840	ENSG00000310064	11	11
ENST00000846841.1	ENSG00000310064.1	ENST00000846841	ENSG00000310064	11	11
ENST00000846842.1	ENSG00000310064.1	ENST00000846842	ENSG00000310064	11	11
ENST00000846843.1	ENSG00000310064.1	ENST00000846843	ENSG00000310064	11	11
ENST00000500381.3	ENSG00000246363.5	LINC02458-201	LINC02458	11	11
ENST00000549278.2	ENSG00000246363.5	LINC02458-202	LINC02458	11	11
ENST00000686845.2	ENSG00000246363.5	LINC02458-203	LINC02458	11	11
ENST00000846498.1	ENSG00000246363.5	LINC02458-208	LINC02458	11	11
ENST00000846505.1	ENSG00000246363.5	LINC02458-215	LINC02458	11	11
ENST00000846497.1	ENSG00000246363.5	LINC02458-207	LINC02458	11	11
ENST00000846511.1	ENSG00000246363.5	LINC02458-221	LINC02458	11	11
ENST00000846495.1	ENSG00000246363.5	LINC02458-205	LINC02458	11	11
ENST00000846510.1	ENSG00000246363.5	LINC02458-220	LINC02458	11	11
ENST00000846500.1	ENSG00000246363.5	LINC02458-210	LINC02458	11	11
ENST00000846504.1	ENSG00000246363.5	LINC02458-214	LINC02458	11	11
ENST00000846501.1	ENSG00000246363.5	LINC02458-211	LINC02458	11	11
ENST00000846642.1	ENSG00000310025.1	ENST00000846642	ENSG00000310025	11	11
ENST00000846638.1	ENSG00000310025.1	ENST00000846638	ENSG00000310025	11	11
ENST00000846635.1	ENSG00000310025.1	ENST00000846635	ENSG00000310025	11	11
ENST00000846640.1	ENSG00000310025.1	ENST00000846640	ENSG00000310025	11	11
ENST00000846636.1	ENSG00000310025.1	ENST00000846636	ENSG00000310025	11	11
ENST00000846637.1	ENSG00000310025.1	ENST00000846637	ENSG00000310025	11	11
ENST00000846639.1	ENSG00000310025.1	ENST00000846639	ENSG00000310025	11	11
ENST00000846503.1	ENSG00000246363.5	LINC02458-213	LINC02458	11	11
ENST00000846998.1	ENSG00000310083.1	ENST00000846998	ENSG00000310083	11	11
ENST00000846499.1	ENSG00000246363.5	LINC02458-209	LINC02458	11	11
ENST00000846508.1	ENSG00000246363.5	LINC02458-218	LINC02458	11	11
ENST00000846507.1	ENSG00000246363.5	LINC02458-217	LINC02458	11	11
ENST00000846502.1	ENSG00000246363.5	LINC02458-212	LINC02458	11	11
ENST00000846747.1	ENSG00000310046.1	ENST00000846747	ENSG00000310046	11	11
ENST00000846749.1	ENSG00000310046.1	ENST00000846749	ENSG00000310046	11	11
ENST00000765943.1	ENSG00000299735.1	ENST00000765943	ENSG00000299735	11	11
ENST00000611513.1	ENSG00000274021.1	ENST00000611513	ENSG00000274021	11	11
ENST00000830853.1	ENSG00000308072.1	ENST00000830853	ENSG00000308072	11	11
ENST00000715377.2	ENSG00000286608.3	ENST00000715377	ENSG00000286608	11	11
ENST00000830514.1	ENSG00000286608.3	ENST00000830514	ENSG00000286608	11	11
ENST00000830511.1	ENSG00000286608.3	ENST00000830511	ENSG00000286608	11	11
ENST00000830513.1	ENSG00000286608.3	ENST00000830513	ENSG00000286608	11	11
ENST00000830512.1	ENSG00000286608.3	ENST00000830512	ENSG00000286608	11	11
ENST00000830518.1	ENSG00000286608.3	ENST00000830518	ENSG00000286608	11	11
ENST00000657284.1	ENSG00000286608.3	ENST00000657284	ENSG00000286608	11	11
ENST00000830517.1	ENSG00000286608.3	ENST00000830517	ENSG00000286608	11	11
ENST00000605595.1	ENSG00000271327.1	ENST00000605595	ENSG00000271327	11	11
ENST00000830698.1	ENSG00000270344.5	POC1B-AS1-227	POC1B-AS1	11	11
ENST00000605233.4	ENSG00000270344.5	POC1B-AS1-201	POC1B-AS1	11	11
ENST00000716324.1	ENSG00000270344.5	POC1B-AS1-204	POC1B-AS1	11	11
ENST00000716325.1	ENSG00000270344.5	POC1B-AS1-205	POC1B-AS1	11	11
ENST00000701842.2	ENSG00000270344.5	POC1B-AS1-203	POC1B-AS1	11	11
ENST00000716326.1	ENSG00000270344.5	POC1B-AS1-206	POC1B-AS1	11	11
ENST00000830692.1	ENSG00000270344.5	POC1B-AS1-221	POC1B-AS1	11	11
ENST00000830695.1	ENSG00000270344.5	POC1B-AS1-224	POC1B-AS1	11	11
ENST00000716327.1	ENSG00000270344.5	POC1B-AS1-207	POC1B-AS1	11	11
ENST00000716328.1	ENSG00000270344.5	POC1B-AS1-208	POC1B-AS1	11	11
ENST00000716329.1	ENSG00000270344.5	POC1B-AS1-209	POC1B-AS1	11	11
ENST00000716330.1	ENSG00000270344.5	POC1B-AS1-210	POC1B-AS1	11	11
ENST00000716331.1	ENSG00000270344.5	POC1B-AS1-211	POC1B-AS1	11	11
ENST00000830688.1	ENSG00000270344.5	POC1B-AS1-217	POC1B-AS1	11	11
ENST00000830696.1	ENSG00000270344.5	POC1B-AS1-225	POC1B-AS1	11	11
ENST00000716332.1	ENSG00000270344.5	POC1B-AS1-212	POC1B-AS1	11	11
ENST00000830697.1	ENSG00000270344.5	POC1B-AS1-226	POC1B-AS1	11	11
ENST00000716333.1	ENSG00000270344.5	POC1B-AS1-213	POC1B-AS1	11	11
ENST00000655646.1	ENSG00000270344.5	POC1B-AS1-202	POC1B-AS1	11	11
ENST00000830689.1	ENSG00000270344.5	POC1B-AS1-218	POC1B-AS1	11	11
ENST00000716334.1	ENSG00000270344.5	POC1B-AS1-214	POC1B-AS1	11	11
ENST00000830690.1	ENSG00000270344.5	POC1B-AS1-219	POC1B-AS1	11	11
ENST00000830693.1	ENSG00000270344.5	POC1B-AS1-222	POC1B-AS1	11	11
ENST00000830694.1	ENSG00000270344.5	POC1B-AS1-223	POC1B-AS1	11	11
ENST00000716335.1	ENSG00000270344.5	POC1B-AS1-215	POC1B-AS1	11	11
ENST00000830691.1	ENSG00000270344.5	POC1B-AS1-220	POC1B-AS1	11	11
ENST00000623264.1	ENSG00000279939.1	ENST00000623264	ENSG00000279939	11	11
ENST00000716336.1	ENSG00000270344.5	POC1B-AS1-216	POC1B-AS1	11	11
ENST00000739864.1	ENSG00000271614.2	ATP2B1-AS1-216	ATP2B1-AS1	11	11
ENST00000739866.1	ENSG00000271614.2	ATP2B1-AS1-218	ATP2B1-AS1	11	11
ENST00000739867.1	ENSG00000271614.2	ATP2B1-AS1-219	ATP2B1-AS1	11	11
ENST00000651272.1	ENSG00000271614.2	ATP2B1-AS1-203	ATP2B1-AS1	11	11
ENST00000741520.1	ENSG00000296746.1	ENST00000741520	ENSG00000296746	11	11
ENST00000716130.1	ENSG00000271614.2	ATP2B1-AS1-207	ATP2B1-AS1	11	11
ENST00000820484.1	ENSG00000271614.2	ATP2B1-AS1-221	ATP2B1-AS1	11	11
ENST00000820485.1	ENSG00000271614.2	ATP2B1-AS1-222	ATP2B1-AS1	11	11
ENST00000820483.1	ENSG00000271614.2	ATP2B1-AS1-220	ATP2B1-AS1	11	11
ENST00000716131.1	ENSG00000271614.2	ATP2B1-AS1-208	ATP2B1-AS1	11	11
ENST00000821514.1	ENSG00000306840.1	ENST00000821514	ENSG00000306840	11	11
ENST00000821315.1	ENSG00000306817.1	ENST00000821315	ENSG00000306817	11	11
ENST00000547370.5	ENSG00000271614.2	ATP2B1-AS1-201	ATP2B1-AS1	11	11
ENST00000821006.1	ENSG00000306778.1	ENST00000821006	ENSG00000306778	11	11
ENST00000820486.1	ENSG00000271614.2	ATP2B1-AS1-223	ATP2B1-AS1	11	11
ENST00000820487.1	ENSG00000271614.2	ATP2B1-AS1-224	ATP2B1-AS1	11	11
ENST00000820495.1	ENSG00000271614.2	ATP2B1-AS1-232	ATP2B1-AS1	11	11
ENST00000820489.1	ENSG00000271614.2	ATP2B1-AS1-226	ATP2B1-AS1	11	11
ENST00000820494.1	ENSG00000271614.2	ATP2B1-AS1-231	ATP2B1-AS1	11	11
ENST00000652964.2	ENSG00000271614.2	ATP2B1-AS1-204	ATP2B1-AS1	11	11
ENST00000820492.1	ENSG00000271614.2	ATP2B1-AS1-229	ATP2B1-AS1	11	11
ENST00000820491.1	ENSG00000271614.2	ATP2B1-AS1-228	ATP2B1-AS1	11	11
ENST00000820490.1	ENSG00000271614.2	ATP2B1-AS1-227	ATP2B1-AS1	11	11
ENST00000549551.2	ENSG00000271614.2	ATP2B1-AS1-202	ATP2B1-AS1	11	11
ENST00000820505.1	ENSG00000271614.2	ATP2B1-AS1-242	ATP2B1-AS1	11	11
ENST00000820500.1	ENSG00000271614.2	ATP2B1-AS1-237	ATP2B1-AS1	11	11
ENST00000820493.1	ENSG00000271614.2	ATP2B1-AS1-230	ATP2B1-AS1	11	11
ENST00000820785.1	ENSG00000306754.1	ENST00000820785	ENSG00000306754	11	11
ENST00000820511.1	ENSG00000271614.2	ATP2B1-AS1-248	ATP2B1-AS1	11	11
ENST00000716134.1	ENSG00000271614.2	ATP2B1-AS1-211	ATP2B1-AS1	11	11
ENST00000820513.1	ENSG00000271614.2	ATP2B1-AS1-250	ATP2B1-AS1	11	11
ENST00000820512.1	ENSG00000271614.2	ATP2B1-AS1-249	ATP2B1-AS1	11	11
ENST00000820787.1	ENSG00000306754.1	ENST00000820787	ENSG00000306754	11	11
ENST00000820784.1	ENSG00000306754.1	ENST00000820784	ENSG00000306754	11	11
ENST00000820786.1	ENSG00000306754.1	ENST00000820786	ENSG00000306754	11	11
ENST00000716135.1	ENSG00000271614.2	ATP2B1-AS1-212	ATP2B1-AS1	11	11
ENST00000820499.1	ENSG00000271614.2	ATP2B1-AS1-236	ATP2B1-AS1	11	11
ENST00000820498.1	ENSG00000271614.2	ATP2B1-AS1-235	ATP2B1-AS1	11	11
ENST00000820502.1	ENSG00000271614.2	ATP2B1-AS1-239	ATP2B1-AS1	11	11
ENST00000716136.1	ENSG00000271614.2	ATP2B1-AS1-213	ATP2B1-AS1	11	11
ENST00000820501.1	ENSG00000271614.2	ATP2B1-AS1-238	ATP2B1-AS1	11	11
ENST00000820497.1	ENSG00000271614.2	ATP2B1-AS1-234	ATP2B1-AS1	11	11
ENST00000820504.1	ENSG00000271614.2	ATP2B1-AS1-241	ATP2B1-AS1	11	11
ENST00000821165.1	ENSG00000306794.1	ENST00000821165	ENSG00000306794	11	11
ENST00000716137.1	ENSG00000271614.2	ATP2B1-AS1-214	ATP2B1-AS1	11	11
ENST00000820506.1	ENSG00000271614.2	ATP2B1-AS1-243	ATP2B1-AS1	11	11
ENST00000716138.1	ENSG00000271614.2	ATP2B1-AS1-215	ATP2B1-AS1	11	11
ENST00000820507.1	ENSG00000271614.2	ATP2B1-AS1-244	ATP2B1-AS1	11	11
ENST00000820508.1	ENSG00000271614.2	ATP2B1-AS1-245	ATP2B1-AS1	11	11
ENST00000820509.1	ENSG00000271614.2	ATP2B1-AS1-246	ATP2B1-AS1	11	11
ENST00000723053.1	ENSG00000294351.1	ENST00000723053	ENSG00000294351	11	11
ENST00000658748.1	ENSG00000258183.6	LINC02392-204	LINC02392	11	11
ENST00000549470.5	ENSG00000258183.6	LINC02392-203	LINC02392	11	11
ENST00000658788.1	ENSG00000258183.6	LINC02392-205	LINC02392	11	11
ENST00000670390.1	ENSG00000258183.6	LINC02392-206	LINC02392	11	11
ENST00000797083.1	ENSG00000303768.1	ENST00000797083	ENSG00000303768	11	11
ENST00000722851.1	ENSG00000286021.4	LINC02822-226	LINC02822	11	11
ENST00000722847.1	ENSG00000286021.4	LINC02822-222	LINC02822	11	11
ENST00000658113.2	ENSG00000286021.4	LINC02822-203	LINC02822	11	11
ENST00000722849.1	ENSG00000286021.4	LINC02822-224	LINC02822	11	11
ENST00000722858.1	ENSG00000286021.4	LINC02822-233	LINC02822	11	11
ENST00000722850.1	ENSG00000286021.4	LINC02822-225	LINC02822	11	11
ENST00000722859.1	ENSG00000286021.4	LINC02822-234	LINC02822	11	11
ENST00000661507.2	ENSG00000286021.4	LINC02822-204	LINC02822	11	11
ENST00000722845.1	ENSG00000286021.4	LINC02822-220	LINC02822	11	11
ENST00000722838.1	ENSG00000286021.4	LINC02822-213	LINC02822	11	11
ENST00000667911.2	ENSG00000286021.4	LINC02822-208	LINC02822	11	11
ENST00000722853.1	ENSG00000286021.4	LINC02822-228	LINC02822	11	11
ENST00000722852.1	ENSG00000286021.4	LINC02822-227	LINC02822	11	11
ENST00000656065.1	ENSG00000286021.4	LINC02822-202	LINC02822	11	11
ENST00000722854.1	ENSG00000286021.4	LINC02822-229	LINC02822	11	11
ENST00000722840.1	ENSG00000286021.4	LINC02822-215	LINC02822	11	11
ENST00000722846.1	ENSG00000286021.4	LINC02822-221	LINC02822	11	11
ENST00000722841.1	ENSG00000286021.4	LINC02822-216	LINC02822	11	11
ENST00000722855.1	ENSG00000286021.4	LINC02822-230	LINC02822	11	11
ENST00000722857.1	ENSG00000286021.4	LINC02822-232	LINC02822	11	11
ENST00000722839.1	ENSG00000286021.4	LINC02822-214	LINC02822	11	11
ENST00000671090.2	ENSG00000286021.4	LINC02822-210	LINC02822	11	11
ENST00000652014.1	ENSG00000286021.4	LINC02822-201	LINC02822	11	11
ENST00000722842.1	ENSG00000286021.4	LINC02822-217	LINC02822	11	11
ENST00000722856.1	ENSG00000286021.4	LINC02822-231	LINC02822	11	11
ENST00000722843.1	ENSG00000286021.4	LINC02822-218	LINC02822	11	11
ENST00000687953.1	ENSG00000286021.4	LINC02822-211	LINC02822	11	11
ENST00000693033.1	ENSG00000286021.4	LINC02822-212	LINC02822	11	11
ENST00000668008.2	ENSG00000286021.4	LINC02822-209	LINC02822	11	11
ENST00000722844.1	ENSG00000286021.4	LINC02822-219	LINC02822	11	11
ENST00000667652.1	ENSG00000286021.4	LINC02822-207	LINC02822	11	11
ENST00000722848.1	ENSG00000286021.4	LINC02822-223	LINC02822	11	11
ENST00000670607.1	ENSG00000288102.2	ENST00000670607	ENSG00000288102	11	11
ENST00000722862.1	ENSG00000286021.4	LINC02822-237	LINC02822	11	11
ENST00000666236.1	ENSG00000286021.4	LINC02822-206	LINC02822	11	11
ENST00000664727.1	ENSG00000286021.4	LINC02822-205	LINC02822	11	11
ENST00000723092.1	ENSG00000288102.2	ENST00000723092	ENSG00000288102	11	11
ENST00000723272.1	ENSG00000257787.3	ENST00000723272	ENSG00000257787	11	11
ENST00000661184.1	ENSG00000257787.3	ENST00000661184	ENSG00000257787	11	11
ENST00000662811.1	ENSG00000257787.3	ENST00000662811	ENSG00000257787	11	11
ENST00000549669.1	ENSG00000257787.3	ENST00000549669	ENSG00000257787	11	11
ENST00000722861.1	ENSG00000286021.4	LINC02822-236	LINC02822	11	11
ENST00000722860.1	ENSG00000286021.4	LINC02822-235	LINC02822	11	11
ENST00000546725.1	ENSG00000196243.5	LINC00615-201	LINC00615	11	11
ENST00000719112.1	ENSG00000293802.1	ENST00000719112	ENSG00000293802	11	11
ENST00000747681.1	ENSG00000297389.1	ENST00000747681	ENSG00000297389	11	11
ENST00000747678.1	ENSG00000297389.1	ENST00000747678	ENSG00000297389	11	11
ENST00000747679.1	ENSG00000297389.1	ENST00000747679	ENSG00000297389	11	11
ENST00000747680.1	ENSG00000297389.1	ENST00000747680	ENSG00000297389	11	11
ENST00000747682.1	ENSG00000297389.1	ENST00000747682	ENSG00000297389	11	11
ENST00000747732.1	ENSG00000289605.2	ENST00000747732	ENSG00000289605	11	11
ENST00000669621.2	ENSG00000258100.4	LINC02823-207	LINC02823	11	11
ENST00000661839.1	ENSG00000258100.4	LINC02823-205	LINC02823	11	11
ENST00000747788.1	ENSG00000258100.4	LINC02823-210	LINC02823	11	11
ENST00000747786.1	ENSG00000258100.4	LINC02823-208	LINC02823	11	11
ENST00000747787.1	ENSG00000258100.4	LINC02823-209	LINC02823	11	11
ENST00000660548.1	ENSG00000258100.4	LINC02823-204	LINC02823	11	11
ENST00000651000.1	ENSG00000258100.4	LINC02823-202	LINC02823	11	11
ENST00000667542.1	ENSG00000258100.4	LINC02823-206	LINC02823	11	11
ENST00000657916.1	ENSG00000258100.4	LINC02823-203	LINC02823	11	11
ENST00000551571.1	ENSG00000258100.4	LINC02823-201	LINC02823	11	11
ENST00000723052.1	ENSG00000294350.1	ENST00000723052	ENSG00000294350	11	11
ENST00000652653.1	ENSG00000286049.1	ENST00000652653	ENSG00000286049	11	11
ENST00000834715.1	ENSG00000308514.1	ENST00000834715	ENSG00000308514	11	11
ENST00000801876.1	ENSG00000257893.4	LINC02404-203	LINC02404	11	11
ENST00000801877.1	ENSG00000257893.4	LINC02404-204	LINC02404	11	11
ENST00000802534.1	ENSG00000304322.1	ENST00000802534	ENSG00000304322	11	11
ENST00000668890.1	ENSG00000257893.4	LINC02404-202	LINC02404	11	11
ENST00000546710.2	ENSG00000257893.4	LINC02404-201	LINC02404	11	11
ENST00000551075.1	ENSG00000257863.1	ENST00000551075	ENSG00000257863	11	11
ENST00000812104.1	ENSG00000305639.1	ENST00000812104	ENSG00000305639	11	11
ENST00000551843.5	ENSG00000257242.10	LINC01619-207	LINC01619	11	11
ENST00000549802.5	ENSG00000257242.10	LINC01619-203	LINC01619	11	11
ENST00000664336.1	ENSG00000257242.10	LINC01619-211	LINC01619	11	11
ENST00000671521.1	ENSG00000257242.10	LINC01619-212	LINC01619	11	11
ENST00000552106.5	ENSG00000257242.10	LINC01619-208	LINC01619	11	11
ENST00000551563.6	ENSG00000257242.10	LINC01619-205	LINC01619	11	11
ENST00000546975.4	ENSG00000257242.10	LINC01619-201	LINC01619	11	11
ENST00000775495.1	ENSG00000257242.10	LINC01619-219	LINC01619	11	11
ENST00000775493.1	ENSG00000257242.10	LINC01619-217	LINC01619	11	11
ENST00000689659.2	ENSG00000257242.10	LINC01619-213	LINC01619	11	11
ENST00000775491.1	ENSG00000257242.10	LINC01619-215	LINC01619	11	11
ENST00000775490.1	ENSG00000257242.10	LINC01619-214	LINC01619	11	11
ENST00000775498.1	ENSG00000257242.10	LINC01619-222	LINC01619	11	11
ENST00000775496.1	ENSG00000257242.10	LINC01619-220	LINC01619	11	11
ENST00000775497.1	ENSG00000257242.10	LINC01619-221	LINC01619	11	11
ENST00000551764.5	ENSG00000257242.10	LINC01619-206	LINC01619	11	11
ENST00000553207.5	ENSG00000257242.10	LINC01619-210	LINC01619	11	11
ENST00000551306.1	ENSG00000257242.10	LINC01619-204	LINC01619	11	11
ENST00000663764.1	ENSG00000287714.1	ENST00000663764	ENSG00000287714	11	11
ENST00000775822.1	ENSG00000301057.1	ENST00000775822	ENSG00000301057	11	11
ENST00000775687.1	ENSG00000301037.1	ENST00000775687	ENSG00000301037	11	11
ENST00000775693.1	ENSG00000301037.1	ENST00000775693	ENSG00000301037	11	11
ENST00000775690.1	ENSG00000301037.1	ENST00000775690	ENSG00000301037	11	11
ENST00000775691.1	ENSG00000301037.1	ENST00000775691	ENSG00000301037	11	11
ENST00000775688.1	ENSG00000301037.1	ENST00000775688	ENSG00000301037	11	11
ENST00000775689.1	ENSG00000301037.1	ENST00000775689	ENSG00000301037	11	11
ENST00000775494.1	ENSG00000257242.10	LINC01619-218	LINC01619	11	11
ENST00000775694.1	ENSG00000301037.1	ENST00000775694	ENSG00000301037	11	11
ENST00000775692.1	ENSG00000301037.1	ENST00000775692	ENSG00000301037	11	11
ENST00000548552.2	ENSG00000257242.10	LINC01619-202	LINC01619	11	11
ENST00000847953.1	ENSG00000245904.7	BTG1-DT-237	BTG1-DT	11	11
ENST00000847949.1	ENSG00000245904.7	BTG1-DT-233	BTG1-DT	11	11
ENST00000847954.1	ENSG00000245904.7	BTG1-DT-238	BTG1-DT	11	11
ENST00000501008.2	ENSG00000245904.7	BTG1-DT-202	BTG1-DT	11	11
ENST00000847955.1	ENSG00000245904.7	BTG1-DT-239	BTG1-DT	11	11
ENST00000499685.3	ENSG00000245904.7	BTG1-DT-201	BTG1-DT	11	11
ENST00000687274.3	ENSG00000245904.7	BTG1-DT-208	BTG1-DT	11	11
ENST00000685108.2	ENSG00000245904.7	BTG1-DT-206	BTG1-DT	11	11
ENST00000618125.3	ENSG00000245904.7	BTG1-DT-203	BTG1-DT	11	11
ENST00000847946.1	ENSG00000245904.7	BTG1-DT-230	BTG1-DT	11	11
ENST00000847941.1	ENSG00000245904.7	BTG1-DT-225	BTG1-DT	11	11
ENST00000847930.1	ENSG00000245904.7	BTG1-DT-214	BTG1-DT	11	11
ENST00000847938.1	ENSG00000245904.7	BTG1-DT-222	BTG1-DT	11	11
ENST00000847939.1	ENSG00000245904.7	BTG1-DT-223	BTG1-DT	11	11
ENST00000686692.2	ENSG00000245904.7	BTG1-DT-207	BTG1-DT	11	11
ENST00000847956.1	ENSG00000245904.7	BTG1-DT-240	BTG1-DT	11	11
ENST00000847950.1	ENSG00000245904.7	BTG1-DT-234	BTG1-DT	11	11
ENST00000847940.1	ENSG00000245904.7	BTG1-DT-224	BTG1-DT	11	11
ENST00000847957.1	ENSG00000245904.7	BTG1-DT-241	BTG1-DT	11	11
ENST00000847958.1	ENSG00000245904.7	BTG1-DT-242	BTG1-DT	11	11
ENST00000847937.1	ENSG00000245904.7	BTG1-DT-221	BTG1-DT	11	11
ENST00000701826.2	ENSG00000245904.7	BTG1-DT-210	BTG1-DT	11	11
ENST00000847942.1	ENSG00000245904.7	BTG1-DT-226	BTG1-DT	11	11
ENST00000847931.1	ENSG00000245904.7	BTG1-DT-215	BTG1-DT	11	11
ENST00000654992.2	ENSG00000245904.7	BTG1-DT-204	BTG1-DT	11	11
ENST00000847932.1	ENSG00000245904.7	BTG1-DT-216	BTG1-DT	11	11
ENST00000665784.1	ENSG00000245904.7	BTG1-DT-205	BTG1-DT	11	11
ENST00000847927.1	ENSG00000245904.7	BTG1-DT-211	BTG1-DT	11	11
ENST00000847945.1	ENSG00000245904.7	BTG1-DT-229	BTG1-DT	11	11
ENST00000847929.1	ENSG00000245904.7	BTG1-DT-213	BTG1-DT	11	11
ENST00000847928.1	ENSG00000245904.7	BTG1-DT-212	BTG1-DT	11	11
ENST00000847933.1	ENSG00000245904.7	BTG1-DT-217	BTG1-DT	11	11
ENST00000701293.2	ENSG00000245904.7	BTG1-DT-209	BTG1-DT	11	11
ENST00000847943.1	ENSG00000245904.7	BTG1-DT-227	BTG1-DT	11	11
ENST00000847935.1	ENSG00000245904.7	BTG1-DT-219	BTG1-DT	11	11
ENST00000847934.1	ENSG00000245904.7	BTG1-DT-218	BTG1-DT	11	11
ENST00000847959.1	ENSG00000245904.7	BTG1-DT-243	BTG1-DT	11	11
ENST00000847960.1	ENSG00000245904.7	BTG1-DT-244	BTG1-DT	11	11
ENST00000847944.1	ENSG00000245904.7	BTG1-DT-228	BTG1-DT	11	11
ENST00000847936.1	ENSG00000245904.7	BTG1-DT-220	BTG1-DT	11	11
ENST00000848184.1	ENSG00000310205.1	ENST00000848184	ENSG00000310205	11	11
ENST00000848185.1	ENSG00000310205.1	ENST00000848185	ENSG00000310205	11	11
ENST00000847948.1	ENSG00000245904.7	BTG1-DT-232	BTG1-DT	11	11
ENST00000847433.1	ENSG00000277851.3	LINC02391-202	LINC02391	11	11
ENST00000847435.1	ENSG00000277851.3	LINC02391-204	LINC02391	11	11
ENST00000847434.1	ENSG00000277851.3	LINC02391-203	LINC02391	11	11
ENST00000847436.1	ENSG00000277851.3	LINC02391-205	LINC02391	11	11
ENST00000847947.1	ENSG00000245904.7	BTG1-DT-231	BTG1-DT	11	11
