transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	strict_pass_count	basic_pass_count	genome_count	high_confident_all_genomes
ENST00000458080.2	ENSG00000226471.8	ENST00000458080	ENSG00000226471	9	9	9	11	0
ENST00000810420.1	ENSG00000226471.8	ENST00000810420	ENSG00000226471	4	4	4	11	0
ENST00000810430.1	ENSG00000226471.8	ENST00000810430	ENSG00000226471	9	11	11	11	0
ENST00000810429.1	ENSG00000226471.8	ENST00000810429	ENSG00000226471	11	11	11	11	1
ENST00000810421.1	ENSG00000226471.8	ENST00000810421	ENSG00000226471	4	4	4	11	0
ENST00000810422.1	ENSG00000226471.8	ENST00000810422	ENSG00000226471	4	4	4	11	0
ENST00000810431.1	ENSG00000226471.8	ENST00000810431	ENSG00000226471	9	11	11	11	0
ENST00000418292.1	ENSG00000226471.8	ENST00000418292	ENSG00000226471	6	8	8	11	0
ENST00000451486.5	ENSG00000226471.8	ENST00000451486	ENSG00000226471	11	11	11	11	1
ENST00000607919.1	ENSG00000272858.1	ENST00000607919	ENSG00000272858	11	11	11	11	1
ENST00000422972.2	ENSG00000226471.8	ENST00000422972	ENSG00000226471	11	11	11	11	1
ENST00000810434.1	ENSG00000226471.8	ENST00000810434	ENSG00000226471	11	11	11	11	1
ENST00000810435.1	ENSG00000226471.8	ENST00000810435	ENSG00000226471	11	11	11	11	1
ENST00000810426.1	ENSG00000226471.8	ENST00000810426	ENSG00000226471	9	9	9	11	0
ENST00000810432.1	ENSG00000226471.8	ENST00000810432	ENSG00000226471	6	6	6	11	0
ENST00000783695.1	ENSG00000302057.1	ENST00000783695	ENSG00000302057	11	11	11	11	1
ENST00000783694.1	ENSG00000302057.1	ENST00000783694	ENSG00000302057	11	11	11	11	1
ENST00000412798.1	ENSG00000235786.1	ZNRF3-IT1-201	ZNRF3-IT1	11	11	11	11	1
ENST00000325660.3	ENSG00000177993.4	ZNRF3-AS1-201	ZNRF3-AS1	11	11	11	11	1
ENST00000796000.1	ENSG00000177993.4	ZNRF3-AS1-202	ZNRF3-AS1	11	11	11	11	1
ENST00000796001.1	ENSG00000177993.4	ZNRF3-AS1-203	ZNRF3-AS1	11	11	11	11	1
ENST00000796002.1	ENSG00000177993.4	ZNRF3-AS1-204	ZNRF3-AS1	11	11	11	11	1
ENST00000728998.1	ENSG00000295282.1	ENST00000728998	ENSG00000295282	11	11	11	11	1
ENST00000456740.1	ENSG00000226772.1	ENST00000456740	ENSG00000226772	11	11	11	11	1
ENST00000433125.1	ENSG00000237015.1	ENST00000433125	ENSG00000237015	11	11	11	11	1
ENST00000780180.1	ENSG00000301612.1	ENST00000780180	ENSG00000301612	11	11	11	11	1
ENST00000780181.1	ENSG00000301612.1	ENST00000780181	ENSG00000301612	11	11	11	11	1
ENST00000608014.1	ENSG00000273216.1	ENST00000608014	ENSG00000273216	11	11	11	11	1
ENST00000650462.1	ENSG00000290778.2	ENST00000650462	ENSG00000290778	9	9	10	11	0
ENST00000752431.1	ENSG00000225465.11	RFPL1S-212	RFPL1S	11	11	11	11	1
ENST00000752427.1	ENSG00000225465.11	RFPL1S-208	RFPL1S	9	9	9	11	0
ENST00000752430.1	ENSG00000225465.11	RFPL1S-211	RFPL1S	8	9	10	11	0
ENST00000752285.1	ENSG00000290778.2	ENST00000752285	ENSG00000290778	4	4	4	11	0
ENST00000752286.1	ENSG00000290778.2	ENST00000752286	ENSG00000290778	6	6	6	11	0
ENST00000752284.1	ENSG00000290778.2	ENST00000752284	ENSG00000290778	6	6	6	11	0
ENST00000248980.9	ENSG00000225465.11	RFPL1S-201	RFPL1S	6	6	6	11	0
ENST00000657516.2	ENSG00000225465.11	RFPL1S-204	RFPL1S	4	6	6	11	0
ENST00000752429.1	ENSG00000225465.11	RFPL1S-210	RFPL1S	11	11	11	11	1
ENST00000669415.1	ENSG00000225465.11	RFPL1S-207	RFPL1S	11	11	11	11	1
ENST00000419368.1	ENSG00000225465.11	RFPL1S-202	RFPL1S	9	11	11	11	0
ENST00000634116.1	ENSG00000282816.1	ENST00000634116	ENSG00000282816	11	11	11	11	1
ENST00000411969.1	ENSG00000234208.1	ENST00000411969	ENSG00000234208	9	9	9	11	0
ENST00000742911.1	ENSG00000296836.1	ENST00000742911	ENSG00000296836	9	9	9	11	0
ENST00000416352.1	ENSG00000232396.3	CABP7-DT-201	CABP7-DT	11	11	11	11	1
ENST00000451180.2	ENSG00000232396.3	CABP7-DT-202	CABP7-DT	11	11	11	11	1
ENST00000668996.1	ENSG00000287967.1	ENST00000668996	ENSG00000287967	11	11	11	11	1
ENST00000766614.1	ENSG00000299803.1	ENST00000766614	ENSG00000299803	11	11	11	11	1
ENST00000730279.1	ENSG00000295468.1	ENST00000730279	ENSG00000295468	0	0	1	11	0
ENST00000730280.1	ENSG00000295468.1	ENST00000730280	ENSG00000295468	0	0	1	11	0
ENST00000726599.1	ENSG00000294897.1	ENST00000726599	ENSG00000294897	3	3	3	11	0
ENST00000429350.6	ENSG00000227117.7	HORMAD2-AS1-201	HORMAD2-AS1	11	11	11	11	1
ENST00000759922.1	ENSG00000227117.7	HORMAD2-AS1-205	HORMAD2-AS1	11	11	11	11	1
ENST00000759923.1	ENSG00000227117.7	HORMAD2-AS1-206	HORMAD2-AS1	11	11	11	11	1
ENST00000453743.7	ENSG00000227117.7	HORMAD2-AS1-203	HORMAD2-AS1	11	11	11	11	1
ENST00000717625.1	ENSG00000227117.7	HORMAD2-AS1-204	HORMAD2-AS1	11	11	11	11	1
ENST00000759924.1	ENSG00000227117.7	HORMAD2-AS1-207	HORMAD2-AS1	11	11	11	11	1
ENST00000432568.1	ENSG00000227117.7	HORMAD2-AS1-202	HORMAD2-AS1	11	11	11	11	1
ENST00000760329.1	ENSG00000299076.1	ENST00000760329	ENSG00000299076	11	11	11	11	1
ENST00000432360.3	ENSG00000225676.3	ENST00000432360	ENSG00000225676	11	11	11	11	1
ENST00000760101.1	ENSG00000225676.3	ENST00000760101	ENSG00000225676	11	11	11	11	1
ENST00000760485.1	ENSG00000299104.1	ENST00000760485	ENSG00000299104	11	11	11	11	1
ENST00000760555.1	ENSG00000299123.1	ENST00000760555	ENSG00000299123	11	11	11	11	1
ENST00000700983.2	ENSG00000289846.2	ENST00000700983	ENSG00000289846	11	11	11	11	1
ENST00000843025.1	ENSG00000232530.2	LIF-AS1-204	LIF-AS1	11	11	11	11	1
ENST00000843023.1	ENSG00000232530.2	LIF-AS1-202	LIF-AS1	11	11	11	11	1
ENST00000843024.1	ENSG00000232530.2	LIF-AS1-203	LIF-AS1	11	11	11	11	1
ENST00000447565.1	ENSG00000232530.2	LIF-AS1-201	LIF-AS1	11	11	11	11	1
ENST00000608354.1	ENSG00000268812.3	LIF-AS2-201	LIF-AS2	11	11	11	11	1
ENST00000827325.1	ENSG00000307596.1	ENST00000827325	ENSG00000307596	11	11	11	11	1
ENST00000827109.1	ENSG00000307561.1	ENST00000827109	ENSG00000307561	11	11	11	11	1
ENST00000827110.1	ENSG00000307561.1	ENST00000827110	ENSG00000307561	11	11	11	11	1
ENST00000701357.2	ENSG00000289888.2	ENST00000701357	ENSG00000289888	11	11	11	11	1
ENST00000623328.1	ENSG00000279699.1	ENST00000623328	ENSG00000279699	11	11	11	11	1
ENST00000827111.1	ENSG00000307561.1	ENST00000827111	ENSG00000307561	11	11	11	11	1
ENST00000835675.1	ENSG00000308679.1	ENST00000835675	ENSG00000308679	11	11	11	11	1
ENST00000608677.1	ENSG00000273350.1	ENST00000608677	ENSG00000273350	11	11	11	11	1
ENST00000608952.1	ENSG00000272689.1	ENST00000608952	ENSG00000272689	11	11	11	11	1
ENST00000792627.1	ENSG00000303189.1	ENST00000792627	ENSG00000303189	11	11	11	11	1
ENST00000607893.2	ENSG00000273428.5	ENST00000607893	ENSG00000273428	9	9	9	11	0
ENST00000789528.1	ENSG00000273428.5	ENST00000789528	ENSG00000273428	9	9	9	11	0
ENST00000755999.1	ENSG00000181123.9	ENST00000755999	ENSG00000181123	9	9	9	11	0
ENST00000756001.1	ENSG00000181123.9	ENST00000756001	ENSG00000181123	11	11	11	11	1
ENST00000756000.1	ENSG00000181123.9	ENST00000756000	ENSG00000181123	9	9	9	11	0
ENST00000610936.4	ENSG00000181123.9	ENST00000610936	ENSG00000181123	11	11	11	11	1
ENST00000628773.1	ENSG00000181123.9	ENST00000628773	ENSG00000181123	11	11	11	11	1
ENST00000610156.1	ENSG00000181123.9	ENST00000610156	ENSG00000181123	11	11	11	11	1
ENST00000610737.1	ENSG00000181123.9	ENST00000610737	ENSG00000181123	11	11	11	11	1
ENST00000442126.1	ENSG00000181123.9	ENST00000442126	ENSG00000181123	11	11	11	11	1
ENST00000803721.1	ENSG00000304489.1	ENST00000803721	ENSG00000304489	9	9	9	11	0
ENST00000802522.1	ENSG00000304318.1	ENST00000802522	ENSG00000304318	11	11	11	11	1
ENST00000745756.1	ENSG00000297138.1	ENST00000745756	ENSG00000297138	11	11	11	11	1
ENST00000720523.1	ENSG00000294008.1	ENST00000720523	ENSG00000294008	11	11	11	11	1
ENST00000720524.1	ENSG00000294008.1	ENST00000720524	ENSG00000294008	11	11	11	11	1
ENST00000720525.1	ENSG00000294008.1	ENST00000720525	ENSG00000294008	11	11	11	11	1
ENST00000720526.1	ENSG00000294008.1	ENST00000720526	ENSG00000294008	11	11	11	11	1
ENST00000432624.3	ENSG00000235989.5	MORC2-AS1-202	MORC2-AS1	11	11	11	11	1
ENST00000668983.1	ENSG00000235989.5	MORC2-AS1-206	MORC2-AS1	11	11	11	11	1
ENST00000835499.1	ENSG00000235989.5	MORC2-AS1-209	MORC2-AS1	11	11	11	11	1
ENST00000835497.1	ENSG00000235989.5	MORC2-AS1-207	MORC2-AS1	11	11	11	11	1
ENST00000835500.1	ENSG00000235989.5	MORC2-AS1-210	MORC2-AS1	11	11	11	11	1
ENST00000422995.2	ENSG00000235989.5	MORC2-AS1-201	MORC2-AS1	11	11	11	11	1
ENST00000835498.1	ENSG00000235989.5	MORC2-AS1-208	MORC2-AS1	11	11	11	11	1
ENST00000655707.1	ENSG00000235989.5	MORC2-AS1-205	MORC2-AS1	11	11	11	11	1
ENST00000609557.1	ENSG00000235989.5	MORC2-AS1-204	MORC2-AS1	11	11	11	11	1
ENST00000441558.1	ENSG00000235989.5	MORC2-AS1-203	MORC2-AS1	11	11	11	11	1
ENST00000602847.1	ENSG00000269987.1	ENST00000602847	ENSG00000269987	11	11	11	11	1
ENST00000602955.1	ENSG00000269972.1	ENST00000602955	ENSG00000269972	11	11	11	11	1
ENST00000836484.1	ENSG00000308799.1	ENST00000836484	ENSG00000308799	11	11	11	11	1
ENST00000623789.1	ENSG00000278920.1	ENST00000623789	ENSG00000278920	11	11	11	11	1
ENST00000609017.1	ENSG00000273387.1	ENST00000609017	ENSG00000273387	11	11	11	11	1
ENST00000827066.1	ENSG00000307556.1	ENST00000827066	ENSG00000307556	11	11	11	11	1
ENST00000756339.1	ENSG00000298545.1	ENST00000756339	ENSG00000298545	11	11	11	11	1
ENST00000526089.1	ENSG00000254835.1	RNF185-AS1-201	RNF185-AS1	8	8	11	11	0
ENST00000440456.5	ENSG00000228839.6	PIK3IP1-DT-201	PIK3IP1-DT	11	11	11	11	1
ENST00000726045.1	ENSG00000228839.6	PIK3IP1-DT-204	PIK3IP1-DT	11	11	11	11	1
ENST00000726044.1	ENSG00000228839.6	PIK3IP1-DT-203	PIK3IP1-DT	11	11	11	11	1
ENST00000726046.1	ENSG00000228839.6	PIK3IP1-DT-205	PIK3IP1-DT	11	11	11	11	1
ENST00000451161.2	ENSG00000228839.6	PIK3IP1-DT-202	PIK3IP1-DT	11	11	11	11	1
ENST00000726186.1	ENSG00000294819.1	ENST00000726186	ENSG00000294819	9	9	9	11	0
ENST00000504184.4	ENSG00000213888.4	LINC01521-201	LINC01521	11	11	11	11	1
ENST00000614284.1	ENSG00000213888.4	LINC01521-202	LINC01521	11	11	11	11	1
ENST00000655902.1	ENSG00000240591.2	ENST00000655902	ENSG00000240591	11	11	11	11	1
ENST00000464523.1	ENSG00000240591.2	ENST00000464523	ENSG00000240591	11	11	11	11	1
ENST00000483736.1	ENSG00000240591.2	ENST00000483736	ENSG00000240591	11	11	11	11	1
ENST00000665497.1	ENSG00000287817.1	ENST00000665497	ENSG00000287817	11	11	11	11	1
ENST00000757456.1	ENSG00000298701.1	ENST00000757456	ENSG00000298701	11	11	11	11	1
ENST00000757455.1	ENSG00000298701.1	ENST00000757455	ENSG00000298701	11	11	11	11	1
ENST00000819534.1	ENSG00000128254.17	YWHAH-AS1-209	YWHAH-AS1	11	11	11	11	1
ENST00000484682.2	ENSG00000128254.17	YWHAH-AS1-201	YWHAH-AS1	11	11	11	11	1
ENST00000641789.2	ENSG00000128254.17	YWHAH-AS1-204	YWHAH-AS1	11	11	11	11	1
ENST00000676309.1	ENSG00000128254.17	YWHAH-AS1-208	YWHAH-AS1	11	11	11	11	1
ENST00000654264.1	ENSG00000128254.17	YWHAH-AS1-205	YWHAH-AS1	11	11	11	11	1
ENST00000819536.1	ENSG00000128254.17	YWHAH-AS1-211	YWHAH-AS1	11	11	11	11	1
ENST00000819535.1	ENSG00000128254.17	YWHAH-AS1-210	YWHAH-AS1	11	11	11	11	1
ENST00000819773.1	ENSG00000306617.1	ENST00000819773	ENSG00000306617	11	11	11	11	1
ENST00000667186.2	ENSG00000128254.17	YWHAH-AS1-206	YWHAH-AS1	11	11	11	11	1
ENST00000670472.1	ENSG00000128254.17	YWHAH-AS1-207	YWHAH-AS1	11	11	11	11	1
ENST00000623735.2	ENSG00000128254.17	YWHAH-AS1-203	YWHAH-AS1	11	11	11	11	1
ENST00000486651.1	ENSG00000128254.17	YWHAH-AS1-202	YWHAH-AS1	11	11	11	11	1
ENST00000430449.1	ENSG00000227519.1	ENST00000430449	ENSG00000227519	11	11	11	11	1
ENST00000745877.1	ENSG00000230866.3	LINC02558-206	LINC02558	9	9	9	11	0
ENST00000745875.1	ENSG00000230866.3	LINC02558-204	LINC02558	9	11	11	11	0
ENST00000416995.3	ENSG00000230866.3	LINC02558-201	LINC02558	9	11	11	11	0
ENST00000658411.1	ENSG00000230866.3	LINC02558-203	LINC02558	11	11	11	11	1
ENST00000745878.1	ENSG00000230866.3	LINC02558-207	LINC02558	9	9	9	11	0
ENST00000745876.1	ENSG00000230866.3	LINC02558-205	LINC02558	11	11	11	11	1
ENST00000436395.1	ENSG00000230866.3	LINC02558-202	LINC02558	9	9	11	11	0
ENST00000773640.1	ENSG00000300724.1	ENST00000773640	ENSG00000300724	11	11	11	11	1
ENST00000716525.1	ENSG00000290475.2	AP1B1P1-204	AP1B1P1	9	9	9	11	0
ENST00000716526.1	ENSG00000290475.2	AP1B1P1-205	AP1B1P1	9	9	9	11	0
ENST00000716527.1	ENSG00000290475.2	AP1B1P1-206	AP1B1P1	9	9	9	11	0
ENST00000716528.1	ENSG00000290475.2	AP1B1P1-207	AP1B1P1	9	9	9	11	0
ENST00000850660.1	ENSG00000290475.2	AP1B1P1-209	AP1B1P1	9	9	9	11	0
ENST00000432373.1	ENSG00000290475.2	AP1B1P1-202	AP1B1P1	9	9	9	11	0
ENST00000726684.1	ENSG00000290475.2	AP1B1P1-208	AP1B1P1	8	8	10	11	0
ENST00000436294.1	ENSG00000290475.2	AP1B1P1-203	AP1B1P1	8	8	8	11	0
ENST00000426354.1	ENSG00000230120.1	ENST00000426354	ENSG00000230120	10	10	10	11	0
ENST00000752428.1	ENSG00000225465.11	RFPL1S-209	RFPL1S	6	7	11	11	0
ENST00000461286.4	ENSG00000225465.11	RFPL1S-203	RFPL1S	11	11	11	11	1
ENST00000452181.2	ENSG00000242082.2	SLC5A4-AS1-202	SLC5A4-AS1	9	9	9	11	0
ENST00000434942.2	ENSG00000242082.2	SLC5A4-AS1-201	SLC5A4-AS1	9	9	9	11	0
ENST00000701728.2	ENSG00000289873.2	ENST00000701728	ENSG00000289873	9	9	9	11	0
ENST00000701275.2	ENSG00000289873.2	ENST00000701275	ENSG00000289873	9	9	9	11	0
ENST00000723237.1	ENSG00000289873.2	ENST00000723237	ENSG00000289873	9	9	9	11	0
ENST00000608926.1	ENSG00000273325.1	ENST00000608926	ENSG00000273325	11	11	11	11	1
ENST00000667569.1	ENSG00000234626.2	ENST00000667569	ENSG00000234626	6	9	11	11	0
ENST00000668765.1	ENSG00000234626.2	ENST00000668765	ENSG00000234626	8	8	8	11	0
ENST00000446543.1	ENSG00000234626.2	ENST00000446543	ENSG00000234626	6	6	6	11	0
ENST00000723238.1	ENSG00000289873.2	ENST00000723238	ENSG00000289873	9	9	9	11	0
ENST00000661328.1	ENSG00000225465.11	RFPL1S-206	RFPL1S	6	6	6	11	0
ENST00000658349.2	ENSG00000225465.11	RFPL1S-205	RFPL1S	4	6	6	11	0
ENST00000382084.10	ENSG00000205853.13	RFPL3S-201	RFPL3S	11	11	11	11	1
ENST00000400234.6	ENSG00000205853.13	RFPL3S-203	RFPL3S	11	11	11	11	1
ENST00000658273.1	ENSG00000205853.13	RFPL3S-209	RFPL3S	11	11	11	11	1
ENST00000745226.1	ENSG00000205853.13	RFPL3S-212	RFPL3S	11	11	11	11	1
ENST00000745225.1	ENSG00000205853.13	RFPL3S-211	RFPL3S	9	11	11	11	0
ENST00000659039.1	ENSG00000205853.13	RFPL3S-210	RFPL3S	11	11	11	11	1
ENST00000655996.1	ENSG00000205853.13	RFPL3S-206	RFPL3S	9	11	11	11	0
ENST00000657380.1	ENSG00000205853.13	RFPL3S-207	RFPL3S	11	11	11	11	1
ENST00000657810.1	ENSG00000205853.13	RFPL3S-208	RFPL3S	11	11	11	11	1
ENST00000461833.1	ENSG00000205853.13	RFPL3S-204	RFPL3S	11	11	11	11	1
ENST00000382086.6	ENSG00000205853.13	RFPL3S-202	RFPL3S	11	11	11	11	1
ENST00000577714.1	ENSG00000205853.13	RFPL3S-205	RFPL3S	0	11	11	11	0
ENST00000420171.1	ENSG00000230736.2	ENST00000420171	ENSG00000230736	11	11	11	11	1
ENST00000444848.1	ENSG00000241954.1	ENST00000444848	ENSG00000241954	11	11	11	11	1
ENST00000730489.1	ENSG00000295501.1	ENST00000730489	ENSG00000295501	11	11	11	11	1
ENST00000730490.1	ENSG00000295501.1	ENST00000730490	ENSG00000295501	11	11	11	11	1
ENST00000730491.1	ENSG00000295501.1	ENST00000730491	ENSG00000295501	11	11	11	11	1
ENST00000766586.1	ENSG00000299801.1	ENST00000766586	ENSG00000299801	11	11	11	11	1
ENST00000766374.1	ENSG00000236054.2	SYN3-AS1-202	SYN3-AS1	11	11	11	11	1
ENST00000428201.1	ENSG00000236054.2	SYN3-AS1-201	SYN3-AS1	11	11	11	11	1
ENST00000760990.1	ENSG00000299145.1	ENST00000760990	ENSG00000299145	11	11	11	11	1
ENST00000843826.1	ENSG00000309773.1	ENST00000843826	ENSG00000309773	11	11	11	11	1
ENST00000444982.1	ENSG00000229673.1	ENST00000444982	ENSG00000229673	9	9	9	11	0
ENST00000774864.1	ENSG00000300892.1	ENST00000774864	ENSG00000300892	9	11	11	11	0
ENST00000731374.1	ENSG00000295622.1	ENST00000731374	ENSG00000295622	11	11	11	11	1
ENST00000731373.1	ENSG00000295622.1	ENST00000731373	ENSG00000295622	11	11	11	11	1
ENST00000731372.1	ENSG00000295622.1	ENST00000731372	ENSG00000295622	11	11	11	11	1
ENST00000731026.1	ENSG00000231253.3	LINC01640-205	LINC01640	11	11	11	11	1
ENST00000653890.1	ENSG00000231253.3	LINC01640-202	LINC01640	11	11	11	11	1
ENST00000447396.1	ENSG00000228622.1	ENST00000447396	ENSG00000228622	11	11	11	11	1
ENST00000452505.1	ENSG00000231253.3	LINC01640-201	LINC01640	11	11	11	11	1
ENST00000670696.1	ENSG00000231253.3	LINC01640-204	LINC01640	11	11	11	11	1
ENST00000731027.1	ENSG00000231253.3	LINC01640-206	LINC01640	11	11	11	11	1
ENST00000731028.1	ENSG00000231253.3	LINC01640-207	LINC01640	11	11	11	11	1
ENST00000659583.1	ENSG00000231253.3	LINC01640-203	LINC01640	11	11	11	11	1
ENST00000731029.1	ENSG00000231253.3	LINC01640-208	LINC01640	11	11	11	11	1
ENST00000434741.1	ENSG00000232073.1	ENST00000434741	ENSG00000232073	9	9	9	11	0
ENST00000731167.1	ENSG00000295601.1	ENST00000731167	ENSG00000295601	11	11	11	11	1
ENST00000453924.1	ENSG00000230741.1	ENST00000453924	ENSG00000230741	11	11	11	11	1
ENST00000788344.1	ENSG00000302643.1	ENST00000788344	ENSG00000302643	11	11	11	11	1
ENST00000445391.1	ENSG00000232081.1	LARGE-IT1-201	LARGE-IT1	11	11	11	11	1
ENST00000718601.1	ENSG00000224973.7	LARGE-AS1-212	LARGE-AS1	11	11	11	11	1
ENST00000448275.6	ENSG00000224973.7	LARGE-AS1-205	LARGE-AS1	11	11	11	11	1
ENST00000664675.1	ENSG00000224973.7	LARGE-AS1-210	LARGE-AS1	11	11	11	11	1
ENST00000718602.1	ENSG00000224973.7	LARGE-AS1-213	LARGE-AS1	11	11	11	11	1
ENST00000718603.1	ENSG00000224973.7	LARGE-AS1-214	LARGE-AS1	11	11	11	11	1
ENST00000453336.5	ENSG00000224973.7	LARGE-AS1-207	LARGE-AS1	11	11	11	11	1
ENST00000718604.1	ENSG00000224973.7	LARGE-AS1-215	LARGE-AS1	11	11	11	11	1
ENST00000718605.1	ENSG00000224973.7	LARGE-AS1-216	LARGE-AS1	11	11	11	11	1
ENST00000718600.1	ENSG00000224973.7	LARGE-AS1-211	LARGE-AS1	11	11	11	11	1
ENST00000424291.5	ENSG00000224973.7	LARGE-AS1-202	LARGE-AS1	11	11	11	11	1
ENST00000663088.1	ENSG00000224973.7	LARGE-AS1-209	LARGE-AS1	11	11	11	11	1
ENST00000718606.1	ENSG00000224973.7	LARGE-AS1-217	LARGE-AS1	9	9	9	11	0
ENST00000438159.5	ENSG00000224973.7	LARGE-AS1-203	LARGE-AS1	11	11	11	11	1
ENST00000661135.1	ENSG00000224973.7	LARGE-AS1-208	LARGE-AS1	11	11	11	11	1
ENST00000450974.1	ENSG00000224973.7	LARGE-AS1-206	LARGE-AS1	11	11	11	11	1
ENST00000445892.5	ENSG00000224973.7	LARGE-AS1-204	LARGE-AS1	11	11	11	11	1
ENST00000416275.1	ENSG00000224973.7	LARGE-AS1-201	LARGE-AS1	11	11	11	11	1
ENST00000610170.2	ENSG00000273082.2	LARGE1-AS1-201	LARGE1-AS1	11	11	11	11	1
ENST00000803098.1	ENSG00000236052.3	LINC01643-234	LINC01643	11	11	11	11	1
ENST00000655904.1	ENSG00000236052.3	LINC01643-206	LINC01643	11	11	11	11	1
ENST00000665701.1	ENSG00000236052.3	LINC01643-223	LINC01643	11	11	11	11	1
ENST00000652942.1	ENSG00000236052.3	LINC01643-202	LINC01643	11	11	11	11	1
ENST00000664480.1	ENSG00000236052.3	LINC01643-219	LINC01643	11	11	11	11	1
ENST00000803097.1	ENSG00000236052.3	LINC01643-233	LINC01643	11	11	11	11	1
ENST00000669802.1	ENSG00000236052.3	LINC01643-228	LINC01643	11	11	11	11	1
ENST00000656244.1	ENSG00000236052.3	LINC01643-207	LINC01643	11	11	11	11	1
ENST00000667570.1	ENSG00000236052.3	LINC01643-224	LINC01643	11	11	11	11	1
ENST00000658589.1	ENSG00000236052.3	LINC01643-212	LINC01643	11	11	11	11	1
ENST00000658699.1	ENSG00000236052.3	LINC01643-213	LINC01643	11	11	11	11	1
ENST00000664743.1	ENSG00000236052.3	LINC01643-220	LINC01643	11	11	11	11	1
ENST00000656434.1	ENSG00000236052.3	LINC01643-208	LINC01643	11	11	11	11	1
ENST00000655455.1	ENSG00000236052.3	LINC01643-205	LINC01643	11	11	11	11	1
ENST00000654009.1	ENSG00000236052.3	LINC01643-204	LINC01643	11	11	11	11	1
ENST00000664028.1	ENSG00000236052.3	LINC01643-218	LINC01643	11	11	11	11	1
ENST00000661903.1	ENSG00000236052.3	LINC01643-216	LINC01643	11	11	11	11	1
ENST00000658014.1	ENSG00000236052.3	LINC01643-210	LINC01643	11	11	11	11	1
ENST00000665392.1	ENSG00000236052.3	LINC01643-221	LINC01643	11	11	11	11	1
ENST00000669488.1	ENSG00000236052.3	LINC01643-227	LINC01643	11	11	11	11	1
ENST00000663820.1	ENSG00000236052.3	LINC01643-217	LINC01643	11	11	11	11	1
ENST00000658055.1	ENSG00000236052.3	LINC01643-211	LINC01643	11	11	11	11	1
ENST00000803096.1	ENSG00000236052.3	LINC01643-232	LINC01643	11	11	11	11	1
ENST00000670742.1	ENSG00000236052.3	LINC01643-230	LINC01643	11	11	11	11	1
ENST00000665458.1	ENSG00000236052.3	LINC01643-222	LINC01643	11	11	11	11	1
ENST00000668175.1	ENSG00000236052.3	LINC01643-225	LINC01643	11	11	11	11	1
ENST00000668901.1	ENSG00000236052.3	LINC01643-226	LINC01643	11	11	11	11	1
ENST00000412218.1	ENSG00000236052.3	LINC01643-201	LINC01643	11	11	11	11	1
ENST00000671554.1	ENSG00000236052.3	LINC01643-231	LINC01643	11	11	11	11	1
ENST00000653369.1	ENSG00000236052.3	LINC01643-203	LINC01643	11	11	11	11	1
ENST00000659067.1	ENSG00000236052.3	LINC01643-214	LINC01643	11	11	11	11	1
ENST00000661800.1	ENSG00000236052.3	LINC01643-215	LINC01643	11	11	11	11	1
ENST00000670329.1	ENSG00000236052.3	LINC01643-229	LINC01643	11	11	11	11	1
ENST00000657115.1	ENSG00000236052.3	LINC01643-209	LINC01643	11	11	11	11	1
ENST00000803099.1	ENSG00000236052.3	LINC01643-235	LINC01643	11	11	11	11	1
ENST00000803206.1	ENSG00000304411.1	ENST00000803206	ENSG00000304411	11	11	11	11	1
ENST00000661218.2	ENSG00000224404.3	ENST00000661218	ENSG00000224404	11	11	11	11	1
ENST00000848198.1	ENSG00000224404.3	ENST00000848198	ENSG00000224404	11	11	11	11	1
ENST00000450365.2	ENSG00000224404.3	ENST00000450365	ENSG00000224404	11	11	11	11	1
ENST00000658408.1	ENSG00000224404.3	ENST00000658408	ENSG00000224404	11	11	11	11	1
ENST00000789926.1	ENSG00000302840.1	ENST00000789926	ENSG00000302840	10	11	11	11	0
ENST00000789927.1	ENSG00000302840.1	ENST00000789927	ENSG00000302840	11	11	11	11	1
ENST00000790081.1	ENSG00000302858.1	ENST00000790081	ENSG00000302858	11	11	11	11	1
ENST00000790082.1	ENSG00000302858.1	ENST00000790082	ENSG00000302858	11	11	11	11	1
ENST00000739819.1	ENSG00000296466.1	ENST00000739819	ENSG00000296466	11	11	11	11	1
ENST00000751924.1	ENSG00000297940.1	ENST00000751924	ENSG00000297940	11	11	11	11	1
ENST00000751838.1	ENSG00000280356.2	ENST00000751838	ENSG00000280356	11	11	11	11	1
ENST00000624442.1	ENSG00000280356.2	ENST00000624442	ENSG00000280356	11	11	11	11	1
ENST00000423712.1	ENSG00000234891.1	ENST00000423712	ENSG00000234891	11	11	11	11	1
ENST00000752579.1	ENSG00000237316.2	ENST00000752579	ENSG00000237316	11	11	11	11	1
ENST00000440858.1	ENSG00000237316.2	ENST00000440858	ENSG00000237316	11	11	11	11	1
ENST00000801716.1	ENSG00000286592.3	LINC02885-216	LINC02885	11	11	11	11	1
ENST00000801714.1	ENSG00000286592.3	LINC02885-214	LINC02885	11	11	11	11	1
ENST00000801715.1	ENSG00000286592.3	LINC02885-215	LINC02885	11	11	11	11	1
ENST00000668433.1	ENSG00000286592.3	LINC02885-202	LINC02885	11	11	11	11	1
ENST00000801717.1	ENSG00000286592.3	LINC02885-217	LINC02885	11	11	11	11	1
ENST00000754710.1	ENSG00000286592.3	LINC02885-212	LINC02885	11	11	11	11	1
ENST00000700833.2	ENSG00000286592.3	LINC02885-203	LINC02885	11	11	11	11	1
