gene_id	gene_name	transcript_count	alignment_strict_transcripts	bonobo_kmer_strict_transcripts	all_genomes_kmer_strict_transcripts	bonobo_three_way_transcripts	all_genomes_three_way_transcripts	expression_available	gene_expressed	expressed_sample_count	expressed_sample_fraction	mean_fpkm	median_fpkm	max_fpkm	alignment_strict	bonobo_kmer_strict	all_genomes_kmer_strict	kmer_conservation_class
ENSG00000300588.1	ENSG00000300588	1	1	1	0	1	0	True	True	5.0	0.05102040816326531	0.18637036392686765	0.0	9.57706140560377	True	True	False	Strict in bonobo only
ENSG00000259225.10	LINC02345	20	20	20	0	20	0	True	True	93.0	0.9489795918367347	2.699590485131788	2.0094060501529203	12.2883902672159	True	True	False	Strict in bonobo only
ENSG00000259380.7	LINC02895	9	9	9	2	9	2	True	True	98.0	1.0	0.8815684961369736	0.7425792214486275	4.39609926801863	True	True	True	Strict across all genomes
ENSG00000236914.5	LINC01852	6	6	6	0	6	0	True	True	86.0	0.8775510204081632	1.5434122460314992	1.0822147177541	9.12781570669905	True	True	False	Strict in bonobo only
ENSG00000295197.1	ENSG00000295197	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000295179.1	ENSG00000295179	2	2	2	0	2	0	True	True	13.0	0.1326530612244898	0.16601048431532772	0.0	2.6729784205066	True	True	False	Strict in bonobo only
ENSG00000310144.1	ENSG00000310144	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.5075923605268963	0.0	12.6797219027601	True	True	False	Strict in bonobo only
ENSG00000286786.1	ENSG00000286786	1	1	1	0	1	0	True	True	98.0	1.0	18.882064044495287	14.51677438967595	70.9004688921368	True	True	False	Strict in bonobo only
ENSG00000259326.1	ENSG00000259326	1	1	1	0	1	0	True	True	97.0	0.9897959183673469	18.389440641596963	12.65680361760425	81.1217348900517	True	True	False	Strict in bonobo only
ENSG00000259598.1	ENSG00000259598	1	1	1	0	1	0	True	True	43.0	0.4387755102040816	1.7502776583888617	0.0	10.5648899821484	True	True	False	Strict in bonobo only
ENSG00000175779.6	LINC02694	36	35	36	0	35	0	True	True	97.0	0.9897959183673469	1.0388211458162606	0.7975716873754339	4.58452072000967	True	True	False	Strict in bonobo only
ENSG00000303098.1	ENSG00000303098	2	2	2	0	2	0	True	True	16.0	0.16326530612244897	0.33851688714029754	0.0	5.81051751316126	True	True	False	Strict in bonobo only
ENSG00000308125.1	ENSG00000308125	3	3	3	0	3	0	True	True	3.0	0.030612244897959183	0.03554941983114888	0.0	1.61303791967609	True	True	False	Strict in bonobo only
ENSG00000308144.1	ENSG00000308144	2	2	2	0	2	0	True	True	48.0	0.4897959183673469	1.4407743874159944	0.0	13.7948929788754	True	True	False	Strict in bonobo only
ENSG00000259731.2	ENSG00000259731	1	1	1	0	1	0	True	True	25.0	0.25510204081632654	0.7787984594765252	0.0	11.8677292912797	True	True	False	Strict in bonobo only
ENSG00000274281.1	ENSG00000274281	1	1	1	1	1	1	True	True	69.0	0.7040816326530612	0.8332559265154004	0.5896984370531635	3.92516066426198	True	True	True	Strict across all genomes
ENSG00000298749.1	ENSG00000298749	1	1	1	0	1	0	True	True	6.0	0.061224489795918366	0.2946221573785403	0.0	11.0055712696363	True	True	False	Strict in bonobo only
ENSG00000259345.8	ENSG00000259345	27	27	27	0	27	0	True	True	98.0	1.0	1.8756028385689028	1.454218394786725	7.79489973395439	True	True	False	Strict in bonobo only
ENSG00000307214.1	ENSG00000307214	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.46466452518807455	0.0	8.63478847824942	True	True	False	Strict in bonobo only
ENSG00000259278.3	ENSG00000259278	3	3	3	0	3	0	True	True	69.0	0.7040816326530612	1.1184778210813384	0.920501192551864	4.40908559356602	True	True	False	Strict in bonobo only
ENSG00000307300.1	ENSG00000307300	1	1	1	0	1	0	True	True	18.0	0.1836734693877551	0.3693857921045622	0.0	6.46739958121331	True	True	False	Strict in bonobo only
ENSG00000307234.1	ENSG00000307234	2	2	2	0	2	0	True	True	69.0	0.7040816326530612	1.5018242862126212	1.0001773776262675	8.02936022282565	True	True	False	Strict in bonobo only
ENSG00000175746.8	LINC02915	3	3	3	0	3	0	True	True	49.0	0.5	0.38219533126028254	0.054057721610404	2.78816430942244	True	True	False	Strict in bonobo only
ENSG00000259447.2	ENSG00000259447	4	4	4	0	4	0	True	True	4.0	0.04081632653061224	0.028552309704906253	0.0	0.988506891340206	True	True	False	Strict in bonobo only
ENSG00000259390.1	ENSG00000259390	1	1	1	0	1	0	True	True	23.0	0.23469387755102042	1.2274361471793187	0.0	12.7619387937416	True	True	False	Strict in bonobo only
ENSG00000308595.1	ENSG00000308595	2	2	2	0	2	0	True	True	10.0	0.10204081632653061	0.16482468896175434	0.0	2.84998349774056	True	True	False	Strict in bonobo only
ENSG00000304936.1	ENSG00000304936	6	6	6	0	6	0	True	True	13.0	0.1326530612244898	0.07344829795084898	0.0	1.88058104267341	True	True	False	Strict in bonobo only
ENSG00000304952.1	ENSG00000304952	1	1	1	0	1	0	True	True	1.0	0.01020408163265306	0.03836077650497571	0.0	3.75935609748762	True	True	False	Strict in bonobo only
ENSG00000296462.1	ENSG00000296462	1	1	1	0	1	0	True	True	1.0	0.01020408163265306	0.021830166141837755	0.0	2.1393562819001	True	True	False	Strict in bonobo only
ENSG00000259269.3	ENSG00000259269	32	32	32	0	32	0	True	True	41.0	0.41836734693877553	0.28762594117455476	0.0	2.90345329670039	True	True	False	Strict in bonobo only
ENSG00000310520.1	ENSG00000310520	6	6	6	0	6	0	True	True	15.0	0.15306122448979592	0.3396725878560426	0.0	5.0405586345283	True	True	False	Strict in bonobo only
ENSG00000276107.1	THBS1-IT1	1	1	1	0	1	0	True	True	22.0	0.22448979591836735	0.4933081174551898	0.0	8.83843400096065	True	True	False	Strict in bonobo only
ENSG00000278621.1	THBS1-AS1	1	1	1	0	1	0	True	True	72.0	0.7346938775510204	7.2271092292156025	4.889731465947101	51.4834985357444	True	True	False	Strict in bonobo only
ENSG00000294097.1	ENSG00000294097	5	5	5	0	5	0	True	True	81.0	0.826530612244898	1.9088313138475568	1.47277547742365	11.4905373153617	True	True	False	Strict in bonobo only
ENSG00000259580.1	ENSG00000259580	1	1	1	0	1	0	True	True	92.0	0.9387755102040817	67.56421371888294	46.8055923812783	454.954801605323	True	True	False	Strict in bonobo only
ENSG00000261136.1	ENSG00000261136	1	1	1	0	1	0	True	True	57.0	0.5816326530612245	0.48464361441234327	0.27540625809824504	3.98031953824812	True	True	False	Strict in bonobo only
ENSG00000259432.1	ENSG00000259432	1	1	1	0	1	0	True	True	11.0	0.11224489795918367	0.26971553293618356	0.0	4.6317558950702	True	True	False	Strict in bonobo only
ENSG00000294520.1	ENSG00000294520	1	1	1	0	1	0	True	True	4.0	0.04081632653061224	0.07838423072893032	0.0	2.31995792524307	True	True	False	Strict in bonobo only
ENSG00000294536.1	ENSG00000294536	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000246863.3	GPR176-DT	8	8	8	0	8	0	True	True	81.0	0.826530612244898	0.6983126057481966	0.4656788588139875	4.26014563177416	True	True	False	Strict in bonobo only
ENSG00000306490.1	ENSG00000306490	1	1	1	0	1	0	True	True	96.0	0.9795918367346939	35.52556011182659	30.53836472391275	146.991862316695	True	True	False	Strict in bonobo only
ENSG00000248508.11	SRP14-DT	35	35	35	0	35	0	True	True	98.0	1.0	3.2623782027138235	2.722459500051815	12.3364836036069	True	True	False	Strict in bonobo only
ENSG00000297308.1	ENSG00000297308	1	1	1	0	1	0	True	True	12.0	0.12244897959183673	0.34625624192181037	0.0	5.33059321888663	True	True	False	Strict in bonobo only
ENSG00000259409.1	BMF-AS1	1	1	1	0	1	0	True	True	94.0	0.9591836734693877	25.35782634970019	10.1636710260015	158.394596843513	True	True	False	Strict in bonobo only
ENSG00000308906.1	ENSG00000308906	1	1	1	0	1	0	True	True	87.0	0.8877551020408163	3.2644775096097596	2.357641960760235	18.2230242775892	True	True	False	Strict in bonobo only
ENSG00000273786.1	ENSG00000273786	1	1	1	0	1	0	True	True	42.0	0.42857142857142855	1.5881875097823308	0.0	13.4813850046959	True	True	False	Strict in bonobo only
ENSG00000260648.3	ENSG00000260648	1	1	1	0	1	0	True	True	25.0	0.25510204081632654	0.10422842038121204	0.0	1.0532950439519	True	True	False	Strict in bonobo only
ENSG00000299376.1	ENSG00000299376	2	2	2	0	2	0	True	True	51.0	0.5204081632653061	1.1913433425384068	0.8155696092482705	6.4046168167074	True	True	False	Strict in bonobo only
ENSG00000279537.1	ENSG00000279537	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.051487375767716954	0.0	1.26523420533176	True	True	False	Strict in bonobo only
ENSG00000176753.5	PAK6-AS1	2	2	2	0	2	0	True	True	54.0	0.5510204081632653	0.74851750176575	0.3379327385167795	6.509196418352	True	True	False	Strict in bonobo only
ENSG00000279409.1	ENSG00000279409	1	1	1	0	1	0	True	True	82.0	0.8367346938775511	1.4547055117394074	1.07004251403347	6.89971641672689	True	True	False	Strict in bonobo only
ENSG00000273855.1	ENSG00000273855	1	1	1	0	1	0	True	True	45.0	0.45918367346938777	2.6345126780069834	0.0	27.3595850010596	True	True	False	Strict in bonobo only
ENSG00000259307.1	PLCB2-AS1	1	1	1	0	1	0	True	True	62.0	0.6326530612244898	3.7545759367086573	2.3188604167469746	23.3259365233555	True	True	False	Strict in bonobo only
ENSG00000297602.1	ENSG00000297602	1	1	1	0	1	0	True	True	58.0	0.5918367346938775	2.1894362184964407	1.5234096661067	14.2825664080779	True	True	False	Strict in bonobo only
ENSG00000259198.1	ENSG00000259198	1	1	1	0	1	0	True	True	96.0	0.9795918367346939	1.6203533140036273	1.2355005405633799	8.57229562427658	True	True	False	Strict in bonobo only
ENSG00000305947.1	ENSG00000305947	2	2	2	0	2	0	True	True	5.0	0.05102040816326531	0.16643547049454324	0.0	6.6069527196619	True	True	False	Strict in bonobo only
ENSG00000307080.1	ENSG00000307080	1	1	1	0	1	0	True	True	17.0	0.17346938775510204	0.3678772752117634	0.0	4.72508147074066	True	True	False	Strict in bonobo only
ENSG00000289148.2	ENSG00000289148	1	1	1	0	1	0	True	True	6.0	0.061224489795918366	0.23870775242037787	0.0	8.87917072203674	True	True	False	Strict in bonobo only
ENSG00000259368.1	ENSG00000259368	1	1	1	0	1	0	True	True	95.0	0.9693877551020408	137.08417092794454	73.00189419700149	859.399597676296	True	True	False	Strict in bonobo only
ENSG00000298434.1	ENSG00000298434	1	1	1	0	1	0	True	True	55.0	0.5612244897959183	3.56387236826986	2.11470479391438	34.6447707096478	True	True	False	Strict in bonobo only
ENSG00000259364.1	ENSG00000259364	1	1	1	0	1	0	True	True	71.0	0.7244897959183674	4.483978624120233	3.36335526509786	32.1888494906908	True	True	False	Strict in bonobo only
ENSG00000302612.1	ENSG00000302612	1	1	1	0	1	0	True	True	98.0	1.0	44.86525490702166	38.0555835885273	130.699429487535	True	True	False	Strict in bonobo only
ENSG00000259211.1	ENSG00000259211	1	1	1	0	1	0	True	True	98.0	1.0	77.4205153855658	63.2989364288527	351.880615406049	True	True	False	Strict in bonobo only
ENSG00000308197.1	ENSG00000308197	1	1	1	0	1	0	True	True	77.0	0.7857142857142857	6.759767757878831	3.50880174770456	75.5227787441709	True	True	False	Strict in bonobo only
ENSG00000259536.6	ENSG00000259536	6	6	6	0	6	0	True	True	98.0	1.0	86.5122505494731	78.06415967699701	400.647623874912	True	True	False	Strict in bonobo only
ENSG00000259254.1	ENSG00000259254	1	1	1	0	1	0	True	True	48.0	0.4897959183673469	2.4666530516913947	0.0	20.3525617280985	True	True	False	Strict in bonobo only
ENSG00000245849.9	RAD51-AS1	7	7	7	0	7	0	True	True	98.0	1.0	60.110123742679846	56.2156494400154	202.921645992545	True	True	False	Strict in bonobo only
ENSG00000310466.1	ENSG00000310466	2	2	2	0	2	0	True	True	98.0	1.0	34.500602398846624	25.9226657368619	117.660894892925	True	True	False	Strict in bonobo only
ENSG00000261183.8	SPINT1-AS1	7	7	7	0	7	0	True	True	94.0	0.9591836734693877	4.438390197864917	2.6061414163674	26.7435186246879	True	True	False	Strict in bonobo only
ENSG00000274798.2	ENSG00000274798	2	2	2	0	2	0	True	True	74.0	0.7551020408163265	22.575246694103274	16.80520294829445	116.307424173769	True	True	False	Strict in bonobo only
ENSG00000251161.5	ENSG00000251161	10	10	10	0	10	0	True	True	96.0	0.9795918367346939	3.298450837532903	2.591523682953775	12.2211092865365	True	True	False	Strict in bonobo only
ENSG00000305441.1	ENSG00000305441	1	1	1	0	1	0	True	True	35.0	0.35714285714285715	0.7099777846684522	0.0	5.39386075757893	True	True	False	Strict in bonobo only
ENSG00000303220.1	ENSG00000303220	1	1	1	0	1	0	True	True	18.0	0.1836734693877551	0.9247559692644787	0.0	13.0397140072549	True	True	False	Strict in bonobo only
ENSG00000293738.1	ENSG00000293738	12	12	12	0	12	0	True	True	80.0	0.8163265306122449	1.4412171935299	0.949482501290893	7.38708772282313	True	True	False	Strict in bonobo only
ENSG00000293759.1	ENSG00000293759	3	3	3	0	3	0	True	True	73.0	0.7448979591836735	2.1689508767191743	1.507914360101285	13.9411045991096	True	True	False	Strict in bonobo only
ENSG00000303560.1	ENSG00000303560	2	2	2	0	2	0	True	True	15.0	0.15306122448979592	0.2698975207106537	0.0	5.04233854012471	True	True	False	Strict in bonobo only
ENSG00000259617.1	ENSG00000259617	1	1	1	0	1	0	True	True	36.0	0.3673469387755102	1.328023341459515	0.0	12.8814282927691	True	True	False	Strict in bonobo only
ENSG00000259463.1	ENSG00000259463	1	1	1	0	1	0	True	True	48.0	0.4897959183673469	2.657409847895834	0.0	18.5647214690747	True	True	False	Strict in bonobo only
ENSG00000280036.1	ENSG00000280036	1	1	1	0	1	0	True	True	23.0	0.23469387755102042	0.21369637893515722	0.0	1.8413246792702	True	True	False	Strict in bonobo only
ENSG00000259521.1	INO80-AS1	2	2	2	0	2	0	True	True	92.0	0.9387755102040817	14.939605288331819	10.584462302803999	73.7698200141801	True	True	False	Strict in bonobo only
ENSG00000247556.8	OIP5-AS1	73	73	73	2	73	2	True	True	98.0	1.0	163.70560612983834	128.55814661917202	834.230215821063	True	True	True	Strict across all genomes
ENSG00000259396.1	ENSG00000259396	1	1	1	0	1	0	True	True	50.0	0.5102040816326531	2.581655837763113	1.6059072957226	13.1391867478288	True	True	False	Strict in bonobo only
ENSG00000299119.1	ENSG00000299119	2	2	2	0	2	0	True	True	98.0	1.0	169.09519012606566	156.352510587886	622.082146503003	True	True	False	Strict in bonobo only
ENSG00000306708.1	ENSG00000306708	5	5	5	0	5	0	True	True	98.0	1.0	153.96803752627537	112.2265861286015	660.852946240299	True	True	False	Strict in bonobo only
ENSG00000260926.4	ENSG00000260926	12	12	12	0	12	0	True	True	92.0	0.9387755102040817	4.9139984833803565	3.71689173115138	30.4818726541141	True	True	False	Strict in bonobo only
ENSG00000260814.2	ENSG00000260814	2	2	2	0	2	0	True	True	91.0	0.9285714285714286	9.504185168181273	8.353226280014285	37.7187321739419	True	True	False	Strict in bonobo only
ENSG00000250379.1	ENSG00000250379	2	0	2	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000174171.8	ENSG00000174171	15	15	15	0	15	0	True	True	98.0	1.0	11.616304395792422	10.23166988894825	43.4698340183177	True	True	False	Strict in bonobo only
ENSG00000278493.1	ENSG00000278493	1	1	1	0	1	0	True	True	4.0	0.04081632653061224	0.11529264560802213	0.0	4.38130509645872	True	True	False	Strict in bonobo only
ENSG00000259883.3	EHD4-AS1	3	3	3	0	3	0	True	True	29.0	0.29591836734693877	0.3262061113409971	0.0	2.77398921741514	True	True	False	Strict in bonobo only
ENSG00000246740.3	PLA2G4E-AS1	7	7	7	0	7	0	True	True	83.0	0.8469387755102041	0.9545680780508421	0.73255503690876	4.85914824364217	True	True	False	Strict in bonobo only
ENSG00000257797.1	ENSG00000257797	1	1	1	0	1	0	True	True	1.0	0.01020408163265306	0.019201021105018264	0.0	1.88170006829179	True	True	False	Strict in bonobo only
ENSG00000299160.1	ENSG00000299160	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.7354008634779191	0.0	16.7841858058602	True	True	False	Strict in bonobo only
ENSG00000261002.6	VPS39-DT	6	6	6	0	6	0	True	True	98.0	1.0	145.35874028708406	112.6000777712515	525.295192993149	True	True	False	Strict in bonobo only
ENSG00000310324.1	ENSG00000310324	1	1	1	0	1	0	True	True	98.0	1.0	72.89872070311054	62.2543498223796	213.35338470729	True	True	False	Strict in bonobo only
ENSG00000261684.3	ENSG00000261684	3	3	3	0	3	0	True	True	98.0	1.0	54.745970688913566	50.484973007916	144.953336064397	True	True	False	Strict in bonobo only
ENSG00000261822.1	ENSG00000261822	2	2	2	0	2	0	True	True	98.0	1.0	81.64825612670406	71.45398964389324	243.824565102379	True	True	False	Strict in bonobo only
ENSG00000309205.1	ENSG00000309205	1	1	1	0	1	0	True	True	98.0	1.0	14.731379413184344	13.46416913791505	46.0327638380749	True	True	False	Strict in bonobo only
ENSG00000278769.1	ENSG00000278769	1	1	1	0	1	0	True	True	98.0	1.0	50.88190820955867	42.788525868385705	218.824863352289	True	True	False	Strict in bonobo only
ENSG00000274403.1	ENSG00000274403	1	1	1	0	1	0	True	True	73.0	0.7448979591836735	4.373639486827838	2.810090971315955	25.9718964712566	True	True	False	Strict in bonobo only
ENSG00000246283.3	TTBK2-AS1	6	6	6	0	6	0	True	True	98.0	1.0	164.457486989729	140.877958583342	620.083171498732	True	True	False	Strict in bonobo only
ENSG00000286877.1	ENSG00000286877	1	1	1	0	1	0	True	True	59.0	0.6020408163265306	2.123304410101892	1.42767041043552	10.5910325353307	True	True	False	Strict in bonobo only
ENSG00000285080.2	ENSG00000285080	2	2	2	0	2	0	True	True	98.0	1.0	88.98236155070356	71.92385459212085	657.090182246538	True	True	False	Strict in bonobo only
ENSG00000261687.1	ENSG00000261687	1	1	1	0	1	0	True	True	98.0	1.0	102.04117946508437	91.3988014123869	243.792829630307	True	True	False	Strict in bonobo only
ENSG00000260406.1	ENSG00000260406	1	1	1	0	1	0	True	True	19.0	0.19387755102040816	0.6412451691607657	0.0	8.88943944150494	True	True	False	Strict in bonobo only
ENSG00000291053.2	CATSPER2P1	26	26	26	0	26	0	True	True	98.0	1.0	43.199528903670036	37.89941948323695	157.460474069653	True	True	False	Strict in bonobo only
ENSG00000289277.2	ENSG00000289277	7	7	7	0	7	0	True	True	98.0	1.0	9.837873433385548	9.04196625627053	25.6470080348889	True	True	False	Strict in bonobo only
ENSG00000259499.1	ENSG00000259499	1	1	1	0	1	0	True	True	53.0	0.5408163265306123	1.8146228154553825	1.01348412760971	11.1358563759605	True	True	False	Strict in bonobo only
ENSG00000259595.1	CTDSPL2-DT	1	1	1	0	1	0	True	True	98.0	1.0	288.09735442923306	276.2895279720805	906.104881640049	True	True	False	Strict in bonobo only
ENSG00000259563.1	ENSG00000259563	1	1	1	0	1	0	True	True	97.0	0.9897959183673469	12.867706482826945	9.205968404661231	57.8702507641972	True	True	False	Strict in bonobo only
ENSG00000179523.8	EIF3J-DT	16	16	16	0	16	0	True	True	98.0	1.0	30.804974602301872	28.37985628986585	129.578107125442	True	True	False	Strict in bonobo only
ENSG00000259659.1	ENSG00000259659	1	1	1	0	1	0	True	True	97.0	0.9897959183673469	11.061186618753306	8.804092037509555	47.6934576716227	True	True	False	Strict in bonobo only
ENSG00000282700.1	ENSG00000282700	1	1	1	0	1	0	True	True	87.0	0.8877551020408163	1.2670625555238868	0.867008117989743	6.8395373630231	True	True	False	Strict in bonobo only
ENSG00000282077.1	PATL2	1	1	1	0	1	0	True	True	47.0	0.47959183673469385	5.189894476866782	0.0	42.1959328901535	True	True	False	Strict in bonobo only
ENSG00000294961.1	ENSG00000294961	1	1	1	0	1	0	True	True	98.0	1.0	13957.538382699804	4393.651359498064	60784.444249017	True	True	False	Strict in bonobo only
ENSG00000290387.2	SORD2P	16	15	16	0	15	0	True	True	98.0	1.0	9.145008592733225	7.513369689138515	28.6375510579231	True	True	False	Strict in bonobo only
ENSG00000276121.1	ENSG00000276121	1	1	1	0	1	0	True	True	11.0	0.11224489795918367	0.3069057393207517	0.0	6.9334466979602	True	True	False	Strict in bonobo only
ENSG00000302974.1	ENSG00000302974	3	3	3	0	3	0	True	True	14.0	0.14285714285714285	0.20254218499080243	0.0	3.65340728618816	True	True	False	Strict in bonobo only
ENSG00000290502.1	SORD2P	4	4	4	0	4	0	True	True	88.0	0.8979591836734694	1.6787805462421561	1.309904267570005	13.9868215048835	True	True	False	Strict in bonobo only
ENSG00000295822.1	ENSG00000295822	2	2	2	0	2	0	True	True	65.0	0.6632653061224489	2.1158059066069885	1.3861944281800849	10.4337218620943	True	True	False	Strict in bonobo only
ENSG00000259418.1	ENSG00000259418	1	1	1	0	1	0	True	True	38.0	0.3877551020408163	1.0994633725012881	0.0	7.29250269702728	True	True	False	Strict in bonobo only
ENSG00000304409.1	ENSG00000304409	1	1	1	0	1	0	True	True	9.0	0.09183673469387756	0.3786289744770659	0.0	7.54776537273184	True	True	False	Strict in bonobo only
ENSG00000259187.1	ENSG00000259187	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000259352.1	ENSG00000259352	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000308273.1	ENSG00000308273	2	2	2	0	2	0	True	True	89.0	0.9081632653061225	9.595962186686169	4.46828429722894	85.149150196225	True	True	False	Strict in bonobo only
ENSG00000300788.1	ENSG00000300788	1	1	1	0	1	0	True	True	67.0	0.6836734693877551	6.774395924233476	2.6831723130711547	46.883811043098	True	True	False	Strict in bonobo only
ENSG00000259539.1	ENSG00000259539	1	1	1	0	1	0	True	True	98.0	1.0	102.55041884944072	87.2503710440292	499.91202461448	True	True	False	Strict in bonobo only
